date,ticker,price,sma_50,sma_200
1996-10-16,SPY,42.6,40.76,
1996-10-17,SPY,42.71,40.82,
1996-10-18,SPY,42.94,40.88,
1996-10-21,SPY,42.88,40.94,
1996-10-22,SPY,42.58,41.0,
1996-10-23,SPY,42.72,41.06,
1996-10-24,SPY,42.36,41.11,
1996-10-25,SPY,42.39,41.16,
1996-10-28,SPY,42.11,41.2,
1996-10-29,SPY,42.45,41.25,
1996-10-30,SPY,42.31,41.29,
1996-10-31,SPY,42.71,41.35,
1996-11-01,SPY,42.56,41.39,
1996-11-04,SPY,42.85,41.45,
1996-11-05,SPY,43.09,41.51,
1996-11-06,SPY,43.92,41.59,
1996-11-07,SPY,44.02,41.67,
1996-11-08,SPY,44.27,41.76,
1996-11-11,SPY,44.22,41.86,
1996-11-12,SPY,44.09,41.95,
1996-11-13,SPY,44.29,42.05,
1996-11-14,SPY,44.58,42.16,
1996-11-15,SPY,44.64,42.26,
1996-11-18,SPY,44.64,42.36,
1996-11-19,SPY,44.97,42.46,
1996-11-20,SPY,45.04,42.55,
1996-11-21,SPY,44.97,42.64,
1996-11-22,SPY,45.32,42.73,
1996-11-25,SPY,45.9,42.82,
1996-11-26,SPY,45.75,42.91,
1996-11-27,SPY,45.66,43.0,
1996-11-29,SPY,45.83,43.09,
1996-12-02,SPY,45.85,43.18,
1996-12-03,SPY,45.07,43.26,
1996-12-04,SPY,45.19,43.33,
1996-12-05,SPY,45.07,43.41,
1996-12-06,SPY,44.8,43.47,
1996-12-09,SPY,45.46,43.56,
1996-12-10,SPY,45.25,43.63,
1996-12-11,SPY,44.83,43.7,
1996-12-12,SPY,44.09,43.74,
1996-12-13,SPY,44.2,43.79,
1996-12-16,SPY,43.64,43.81,
1996-12-17,SPY,43.99,43.84,
1996-12-18,SPY,44.33,43.88,
1996-12-19,SPY,45.25,43.95,40.67
1996-12-20,SPY,45.35,44.02,40.7
1996-12-23,SPY,45.23,44.08,40.74
1996-12-24,SPY,45.56,44.14,40.78
1996-12-26,SPY,45.91,44.21,40.82
1996-12-27,SPY,45.97,44.28,40.86
1996-12-30,SPY,45.57,44.33,40.89
1996-12-31,SPY,44.74,44.37,40.92
1997-01-02,SPY,44.85,44.41,40.95
1997-01-03,SPY,45.5,44.47,40.98
1997-01-06,SPY,45.1,44.51,41.01
1997-01-07,SPY,45.65,44.58,41.05
1997-01-08,SPY,45.25,44.64,41.08
1997-01-09,SPY,45.63,44.71,41.11
1997-01-10,SPY,46.12,44.78,41.15
1997-01-13,SPY,46.06,44.86,41.19
1997-01-14,SPY,46.63,44.94,41.23
1997-01-15,SPY,46.52,45.01,41.27
1997-01-16,SPY,46.71,45.09,41.3
1997-01-17,SPY,46.99,45.17,41.34
1997-01-20,SPY,47.05,45.23,41.38
1997-01-21,SPY,47.43,45.3,41.43
1997-01-22,SPY,47.77,45.37,41.48
1997-01-23,SPY,47.11,45.43,41.52
1997-01-24,SPY,46.5,45.48,41.57
1997-01-27,SPY,46.37,45.52,41.61
1997-01-28,SPY,46.5,45.56,41.65
1997-01-29,SPY,46.96,45.6,41.69
1997-01-30,SPY,47.56,45.66,41.74
1997-01-31,SPY,47.51,45.71,41.78
1997-02-03,SPY,47.65,45.76,41.83
1997-02-04,SPY,47.94,45.82,41.88
1997-02-05,SPY,47.04,45.86,41.92
1997-02-06,SPY,47.35,45.89,41.96
1997-02-07,SPY,48.0,45.93,42.0
1997-02-10,SPY,47.54,45.97,42.05
1997-02-11,SPY,48.09,46.01,42.09
1997-02-12,SPY,48.77,46.07,42.14
1997-02-13,SPY,49.3,46.16,42.19
1997-02-14,SPY,49.19,46.24,42.25
1997-02-18,SPY,49.61,46.33,42.3
1997-02-19,SPY,49.28,46.42,42.36
1997-02-20,SPY,48.68,46.48,42.41
1997-02-21,SPY,48.7,46.55,42.46
1997-02-24,SPY,49.28,46.64,42.51
1997-02-25,SPY,49.31,46.74,42.56
1997-02-26,SPY,48.83,46.84,42.61
1997-02-27,SPY,48.1,46.93,42.65
1997-02-28,SPY,47.96,47.01,42.69
1997-03-03,SPY,48.28,47.08,42.73
1997-03-04,SPY,48.02,47.14,42.77
1997-03-05,SPY,48.83,47.21,42.82
1997-03-06,SPY,48.55,47.28,42.86
1997-03-07,SPY,48.98,47.34,42.9
1997-03-10,SPY,49.49,47.42,42.94
1997-03-11,SPY,49.23,47.48,42.99
1997-03-12,SPY,48.79,47.55,43.03
1997-03-13,SPY,48.04,47.61,43.07
1997-03-14,SPY,48.28,47.68,43.11
1997-03-17,SPY,48.41,47.74,43.15
1997-03-18,SPY,47.89,47.79,43.19
1997-03-19,SPY,47.73,47.84,43.23
1997-03-20,SPY,47.49,47.88,43.26
1997-03-21,SPY,47.71,47.92,43.3
1997-03-24,SPY,48.37,47.97,43.34
1997-03-25,SPY,47.9,48.0,43.38
1997-03-26,SPY,48.11,48.03,43.42
1997-03-27,SPY,46.83,48.04,43.45
1997-03-31,SPY,45.84,48.02,43.48
1997-04-01,SPY,46.14,48.01,43.51
1997-04-02,SPY,45.31,47.97,43.54
1997-04-03,SPY,45.56,47.93,43.57
1997-04-04,SPY,46.13,47.9,43.6
1997-04-07,SPY,46.31,47.88,43.63
1997-04-08,SPY,46.64,47.89,43.67
1997-04-09,SPY,46.26,47.89,43.7
1997-04-10,SPY,46.09,47.88,43.73
1997-04-11,SPY,44.63,47.83,43.75
1997-04-14,SPY,45.23,47.78,43.78
1997-04-15,SPY,46.0,47.75,43.8
1997-04-16,SPY,46.53,47.73,43.83
1997-04-17,SPY,46.34,47.7,43.86
1997-04-18,SPY,46.57,47.69,43.89
1997-04-21,SPY,46.26,47.67,43.93
1997-04-22,SPY,47.28,47.65,43.97
1997-04-23,SPY,47.33,47.65,44.01
1997-04-24,SPY,47.09,47.63,44.05
1997-04-25,SPY,46.55,47.59,44.09
1997-04-28,SPY,47.0,47.54,44.13
1997-04-29,SPY,48.49,47.53,44.18
1997-04-30,SPY,48.71,47.51,44.24
1997-05-01,SPY,48.66,47.49,44.29
1997-05-02,SPY,49.53,47.51,44.35
1997-05-05,SPY,50.71,47.55,44.41
1997-05-06,SPY,50.67,47.58,44.47
1997-05-07,SPY,49.57,47.58,44.53
1997-05-08,SPY,49.91,47.61,44.59
1997-05-09,SPY,50.25,47.65,44.65
1997-05-12,SPY,51.09,47.71,44.72
1997-05-13,SPY,50.88,47.76,44.78
1997-05-14,SPY,50.98,47.82,44.85
1997-05-15,SPY,51.32,47.87,44.91
1997-05-16,SPY,50.61,47.91,44.97
1997-05-19,SPY,50.77,47.95,45.02
1997-05-20,SPY,51.37,47.99,45.08
1997-05-21,SPY,51.26,48.03,45.14
1997-05-22,SPY,51.09,48.07,45.19
1997-05-23,SPY,51.56,48.14,45.25
1997-05-27,SPY,51.77,48.21,45.31
1997-05-28,SPY,51.76,48.28,45.37
1997-05-29,SPY,51.46,48.35,45.43
1997-05-30,SPY,51.79,48.43,45.49
1997-06-02,SPY,51.56,48.52,45.55
1997-06-03,SPY,51.39,48.59,45.61
1997-06-04,SPY,51.34,48.65,45.66
1997-06-05,SPY,51.53,48.72,45.72
1997-06-06,SPY,52.53,48.81,45.78
1997-06-09,SPY,52.8,48.93,45.84
1997-06-10,SPY,52.96,49.07,45.91
1997-06-11,SPY,53.09,49.21,45.97
1997-06-12,SPY,54.11,49.39,46.04
1997-06-13,SPY,54.57,49.57,46.12
1997-06-16,SPY,54.59,49.74,46.19
1997-06-17,SPY,54.51,49.9,46.27
1997-06-18,SPY,54.32,50.05,46.34
1997-06-19,SPY,54.88,50.23,46.42
1997-06-20,SPY,54.69,50.4,46.5
1997-06-23,SPY,53.37,50.57,46.57
1997-06-24,SPY,54.72,50.76,46.64
1997-06-25,SPY,54.34,50.93,46.71
1997-06-26,SPY,54.07,51.08,46.78
1997-06-27,SPY,54.28,51.24,46.85
1997-06-30,SPY,53.92,51.39,46.91
1997-07-01,SPY,54.55,51.55,46.98
1997-07-02,SPY,55.45,51.72,47.05
1997-07-03,SPY,56.21,51.89,47.13
1997-07-07,SPY,55.64,52.06,47.2
1997-07-08,SPY,56.22,52.26,47.27
1997-07-09,SPY,55.6,52.43,47.35
1997-07-10,SPY,55.85,52.58,47.42
1997-07-11,SPY,56.04,52.72,47.49
1997-07-14,SPY,56.21,52.87,47.57
1997-07-15,SPY,56.5,53.01,47.64
1997-07-16,SPY,57.24,53.14,47.72
1997-07-17,SPY,56.96,53.27,47.8
1997-07-18,SPY,55.74,53.39,47.87
1997-07-21,SPY,55.75,53.51,47.94
1997-07-22,SPY,57.23,53.65,48.01
1997-07-23,SPY,57.18,53.77,48.08
1997-07-24,SPY,57.45,53.9,48.16
1997-07-25,SPY,57.41,54.03,48.24
1997-07-28,SPY,57.38,54.15,48.31
1997-07-29,SPY,57.57,54.29,48.39
1997-07-30,SPY,58.25,54.44,48.47
1997-07-31,SPY,58.2,54.58,48.55
1997-08-01,SPY,57.97,54.71,48.62
1997-08-04,SPY,58.12,54.85,48.7
1997-08-05,SPY,58.16,54.98,48.78
1997-08-06,SPY,58.63,55.12,48.86
1997-08-07,SPY,58.2,55.25,48.93
1997-08-08,SPY,57.01,55.36,49.01
1997-08-11,SPY,57.43,55.47,49.08
1997-08-12,SPY,56.52,55.57,49.15
1997-08-13,SPY,56.34,55.67,49.22
1997-08-14,SPY,56.55,55.78,49.29
1997-08-15,SPY,54.82,55.84,49.36
1997-08-18,SPY,56.04,55.91,49.42
1997-08-19,SPY,56.69,55.99,49.49
1997-08-20,SPY,57.55,56.08,49.57
1997-08-21,SPY,56.54,56.15,49.63
1997-08-22,SPY,56.52,56.2,49.7
1997-08-25,SPY,56.31,56.23,49.76
1997-08-26,SPY,55.48,56.25,49.81
1997-08-27,SPY,55.81,56.28,49.87
1997-08-28,SPY,54.96,56.29,49.93
1997-08-29,SPY,55.18,56.3,49.98
1997-09-02,SPY,56.97,56.34,50.04
1997-09-03,SPY,56.67,56.41,50.1
1997-09-04,SPY,57.03,56.45,50.17
1997-09-05,SPY,56.87,56.51,50.23
1997-09-08,SPY,57.12,56.57,50.29
1997-09-09,SPY,57.15,56.62,50.35
1997-09-10,SPY,55.96,56.66,50.4
1997-09-11,SPY,55.68,56.69,50.45
1997-09-12,SPY,56.57,56.71,50.5
1997-09-15,SPY,56.48,56.72,50.56
1997-09-16,SPY,57.89,56.76,50.62
1997-09-17,SPY,57.89,56.79,50.68
1997-09-18,SPY,58.14,56.84,50.74
1997-09-19,SPY,58.24,56.89,50.81
1997-09-22,SPY,58.56,56.94,50.88
1997-09-23,SPY,58.29,56.98,50.94
1997-09-24,SPY,57.82,57.01,51.0
1997-09-25,SPY,57.41,57.01,51.07
1997-09-26,SPY,57.89,57.03,51.13
1997-09-29,SPY,58.45,57.09,51.2
1997-09-30,SPY,57.83,57.13,51.27
1997-10-01,SPY,58.6,57.16,51.35
1997-10-02,SPY,58.93,57.19,51.42
1997-10-03,SPY,59.22,57.23,51.49
1997-10-06,SPY,59.62,57.27,51.57
1997-10-07,SPY,60.17,57.33,51.64
1997-10-08,SPY,59.75,57.37,51.71
1997-10-09,SPY,59.54,57.4,51.78
1997-10-10,SPY,59.37,57.42,51.85
1997-10-13,SPY,59.42,57.45,51.92
1997-10-14,SPY,59.44,57.47,51.99
1997-10-15,SPY,59.31,57.5,52.06
1997-10-16,SPY,58.37,57.49,52.13
1997-10-17,SPY,57.78,57.48,52.19
1997-10-20,SPY,58.6,57.52,52.26
1997-10-21,SPY,59.74,57.56,52.33
1997-10-22,SPY,59.35,57.62,52.4
1997-10-23,SPY,58.18,57.66,52.46
1997-10-24,SPY,57.6,57.68,52.52
1997-10-27,SPY,53.43,57.65,52.55
1997-10-28,SPY,56.51,57.66,52.6
1997-10-29,SPY,56.36,57.65,52.65
1997-10-30,SPY,55.12,57.6,52.69
1997-10-31,SPY,56.42,57.6,52.74
1997-11-03,SPY,57.6,57.62,52.79
1997-11-04,SPY,57.6,57.65,52.85
1997-11-05,SPY,57.8,57.69,52.9
1997-11-06,SPY,57.58,57.73,52.95
1997-11-07,SPY,56.95,57.77,53.0
1997-11-10,SPY,56.61,57.8,53.05
1997-11-11,SPY,56.63,57.79,53.1
1997-11-12,SPY,55.46,57.77,53.14
1997-11-13,SPY,56.26,57.75,53.19
1997-11-14,SPY,57.03,57.75,53.24
1997-11-17,SPY,58.08,57.77,53.29
1997-11-18,SPY,57.72,57.78,53.34
1997-11-19,SPY,58.01,57.83,53.39
1997-11-20,SPY,58.89,57.89,53.45
1997-11-21,SPY,59.29,57.94,53.51
1997-11-24,SPY,58.22,57.98,53.56
1997-11-25,SPY,58.37,57.99,53.61
1997-11-26,SPY,58.54,58.0,53.66
1997-11-28,SPY,58.6,58.01,53.71
1997-12-01,SPY,60.11,58.05,53.76
1997-12-02,SPY,59.75,58.07,53.81
1997-12-03,SPY,59.92,58.1,53.86
1997-12-04,SPY,59.86,58.15,53.92
1997-12-05,SPY,60.63,58.21,53.98
1997-12-08,SPY,60.46,58.26,54.04
1997-12-09,SPY,60.09,58.29,54.09
1997-12-10,SPY,59.58,58.33,54.14
1997-12-11,SPY,58.56,58.33,54.2
1997-12-12,SPY,58.68,58.32,54.25
1997-12-15,SPY,59.27,58.32,54.3
1997-12-16,SPY,59.63,58.32,54.36
1997-12-17,SPY,59.33,58.31,54.41
1997-12-18,SPY,58.75,58.29,54.47
1997-12-19,SPY,58.31,58.26,54.51
1997-12-22,SPY,58.69,58.25,54.56
1997-12-23,SPY,57.64,58.21,54.6
1997-12-24,SPY,57.47,58.17,54.64
1997-12-26,SPY,57.7,58.14,54.69
1997-12-29,SPY,58.83,58.15,54.75
1997-12-30,SPY,59.76,58.19,54.8
1997-12-31,SPY,59.72,58.21,54.86
1998-01-02,SPY,60.03,58.22,54.92
1998-01-05,SPY,60.16,58.24,54.99
1998-01-06,SPY,59.2,58.26,55.04
1998-01-07,SPY,59.35,58.29,55.1
1998-01-08,SPY,58.83,58.4,55.15
1998-01-09,SPY,56.8,58.4,55.2
1998-01-12,SPY,57.83,58.43,55.25
1998-01-13,SPY,58.64,58.5,55.32
1998-01-14,SPY,58.91,58.55,55.38
1998-01-15,SPY,58.42,58.57,55.44
1998-01-16,SPY,59.26,58.6,55.51
1998-01-20,SPY,60.22,58.65,55.58
1998-01-21,SPY,59.64,58.69,55.65
1998-01-22,SPY,59.11,58.74,55.71
1998-01-23,SPY,59.03,58.79,55.78
1998-01-26,SPY,58.99,58.83,55.84
1998-01-27,SPY,59.58,58.92,55.92
1998-01-28,SPY,60.12,58.99,55.99
1998-01-29,SPY,60.45,59.06,56.06
1998-01-30,SPY,60.49,59.11,56.13
1998-02-02,SPY,61.49,59.18,56.21
1998-02-03,SPY,61.95,59.26,56.28
1998-02-04,SPY,61.87,59.32,56.36
1998-02-05,SPY,61.83,59.37,56.44
1998-02-06,SPY,62.53,59.46,56.51
1998-02-09,SPY,62.31,59.54,56.59
1998-02-10,SPY,62.91,59.63,56.67
1998-02-11,SPY,62.85,59.71,56.75
1998-02-12,SPY,63.12,59.77,56.82
1998-02-13,SPY,62.76,59.83,56.89
1998-02-17,SPY,63.06,59.89,56.96
1998-02-18,SPY,63.64,59.97,57.03
1998-02-19,SPY,63.3,60.02,57.1
1998-02-20,SPY,63.78,60.09,57.16
1998-02-23,SPY,64.02,60.17,57.24
1998-02-24,SPY,63.53,60.25,57.3
1998-02-25,SPY,64.31,60.36,57.37
1998-02-26,SPY,64.68,60.48,57.44
1998-02-27,SPY,64.68,60.59,57.51
1998-03-02,SPY,64.54,60.69,57.58
1998-03-03,SPY,64.91,60.8,57.65
1998-03-04,SPY,64.49,60.91,57.72
1998-03-05,SPY,63.89,61.03,57.78
1998-03-06,SPY,65.18,61.16,57.85
1998-03-09,SPY,64.95,61.3,57.92
1998-03-10,SPY,65.56,61.46,57.99
1998-03-11,SPY,65.87,61.63,58.06
1998-03-12,SPY,66.14,61.77,58.13
1998-03-13,SPY,65.89,61.9,58.21
1998-03-16,SPY,66.6,62.03,58.28
1998-03-17,SPY,66.79,62.17,58.36
1998-03-18,SPY,67.04,62.31,58.43
1998-03-19,SPY,67.22,62.47,58.51
1998-03-20,SPY,67.8,62.64,58.6
1998-03-23,SPY,67.64,62.81,58.68
1998-03-24,SPY,68.22,63.04,58.75
1998-03-25,SPY,67.97,63.24,58.83
1998-03-26,SPY,67.93,63.43,58.9
1998-03-27,SPY,67.64,63.6,58.98
1998-03-30,SPY,67.6,63.79,59.04
1998-03-31,SPY,67.83,63.96,59.11
1998-04-01,SPY,68.38,64.12,59.18
1998-04-02,SPY,69.13,64.31,59.25
1998-04-03,SPY,69.47,64.52,59.33
1998-04-06,SPY,68.91,64.72,59.4
1998-04-07,SPY,68.45,64.91,59.47
1998-04-08,SPY,68.07,65.08,59.54
1998-04-09,SPY,68.61,65.25,59.61
1998-04-13,SPY,68.41,65.4,59.68
1998-04-14,SPY,68.99,65.57,59.76
1998-04-15,SPY,69.18,65.73,59.83
1998-04-16,SPY,68.37,65.86,59.9
1998-04-17,SPY,69.28,66.01,59.98
1998-04-20,SPY,69.26,66.15,60.05
1998-04-21,SPY,69.59,66.3,60.11
1998-04-22,SPY,69.78,66.44,60.18
1998-04-23,SPY,69.11,66.57,60.25
1998-04-24,SPY,68.37,66.68,60.31
1998-04-27,SPY,67.08,66.76,60.37
1998-04-28,SPY,66.99,66.84,60.42
1998-04-29,SPY,67.45,66.93,60.48
1998-04-30,SPY,68.7,67.03,60.54
1998-05-01,SPY,69.47,67.16,60.6
1998-05-04,SPY,69.3,67.27,60.66
1998-05-05,SPY,68.82,67.36,60.73
1998-05-06,SPY,68.01,67.45,60.79
1998-05-07,SPY,67.47,67.51,60.84
1998-05-08,SPY,68.57,67.59,60.9
1998-05-11,SPY,68.34,67.67,60.95
1998-05-12,SPY,69.07,67.76,61.01
1998-05-13,SPY,69.24,67.84,61.07
1998-05-14,SPY,68.89,67.93,61.13
1998-05-15,SPY,68.51,68.02,61.18
1998-05-18,SPY,68.24,68.08,61.23
1998-05-19,SPY,68.7,68.16,61.28
1998-05-20,SPY,69.36,68.24,61.34
1998-05-21,SPY,68.91,68.3,61.39
1998-05-22,SPY,68.64,68.35,61.44
1998-05-26,SPY,67.54,68.38,61.49
1998-05-27,SPY,67.64,68.4,61.54
1998-05-28,SPY,67.95,68.42,61.59
1998-05-29,SPY,67.27,68.43,61.65
1998-06-01,SPY,67.58,68.43,61.7
1998-06-02,SPY,67.64,68.43,61.76
1998-06-03,SPY,66.56,68.41,61.82
1998-06-04,SPY,67.8,68.4,61.88
1998-06-05,SPY,69.11,68.42,61.94
1998-06-08,SPY,69.03,68.45,62.0
1998-06-09,SPY,69.24,68.48,62.06
1998-06-10,SPY,68.8,68.5,62.12
1998-06-11,SPY,67.51,68.5,62.18
1998-06-12,SPY,68.14,68.49,62.24
1998-06-15,SPY,66.35,68.44,62.29
1998-06-16,SPY,67.37,68.39,62.35
1998-06-17,SPY,68.78,68.39,62.42
1998-06-18,SPY,68.47,68.39,62.48
1998-06-19,SPY,68.13,68.39,62.54
1998-06-22,SPY,68.46,68.39,62.59
1998-06-23,SPY,69.27,68.41,62.66
1998-06-24,SPY,70.2,68.43,62.72
1998-06-25,SPY,70.08,68.45,62.79
1998-06-26,SPY,70.37,68.49,62.86
1998-06-29,SPY,70.62,68.52,62.93
1998-06-30,SPY,70.14,68.53,63.0
1998-07-01,SPY,70.95,68.56,63.07
1998-07-02,SPY,71.09,68.59,63.14
1998-07-06,SPY,71.8,68.64,63.21
1998-07-07,SPY,71.67,68.71,63.28
1998-07-08,SPY,72.19,68.81,63.35
1998-07-09,SPY,71.71,68.9,63.41
1998-07-10,SPY,72.09,69.0,63.48
1998-07-13,SPY,72.11,69.06,63.55
1998-07-14,SPY,72.92,69.13,63.63
1998-07-15,SPY,72.79,69.2,63.7
1998-07-16,SPY,73.29,69.29,63.78
1998-07-17,SPY,73.39,69.4,63.86
1998-07-20,SPY,73.39,69.52,63.93
1998-07-21,SPY,72.11,69.59,64.0
1998-07-22,SPY,72.11,69.66,64.06
1998-07-23,SPY,70.68,69.7,64.12
1998-07-24,SPY,70.62,69.72,64.17
1998-07-27,SPY,71.13,69.77,64.23
1998-07-28,SPY,69.93,69.8,64.28
1998-07-29,SPY,69.66,69.83,64.33
1998-07-30,SPY,70.7,69.87,64.39
1998-07-31,SPY,69.19,69.86,64.43
1998-08-03,SPY,68.9,69.86,64.48
1998-08-04,SPY,66.23,69.81,64.52
1998-08-05,SPY,67.14,69.81,64.57
1998-08-06,SPY,67.43,69.8,64.61
1998-08-07,SPY,67.55,69.79,64.65
1998-08-10,SPY,67.16,69.79,64.69
1998-08-11,SPY,66.15,69.76,64.73
1998-08-12,SPY,67.28,69.76,64.78
1998-08-13,SPY,66.46,69.75,64.84
1998-08-14,SPY,65.69,69.71,64.89
1998-08-17,SPY,67.08,69.67,64.94
1998-08-18,SPY,68.32,69.66,65.01
1998-08-19,SPY,68.15,69.64,65.07
1998-08-20,SPY,67.74,69.61,65.12
1998-08-21,SPY,67.2,69.61,65.17
1998-08-24,SPY,67.62,69.6,65.22
1998-08-25,SPY,67.78,69.63,65.27
1998-08-26,SPY,67.39,69.63,65.32
1998-08-27,SPY,64.22,69.54,65.36
1998-08-28,SPY,63.99,69.45,65.39
1998-08-31,SPY,59.42,69.27,65.41
1998-09-01,SPY,61.94,69.14,65.44
1998-09-02,SPY,61.49,68.99,65.46
1998-09-03,SPY,61.01,68.8,65.48
1998-09-04,SPY,60.51,68.61,65.49
1998-09-08,SPY,63.76,68.48,65.52
1998-09-09,SPY,62.21,68.31,65.54
1998-09-10,SPY,60.97,68.13,65.55
1998-09-11,SPY,62.94,67.97,65.57
1998-09-14,SPY,64.03,67.82,65.6
1998-09-15,SPY,64.41,67.68,65.63
1998-09-16,SPY,64.99,67.54,65.66
1998-09-17,SPY,63.14,67.36,65.68
1998-09-18,SPY,63.42,67.2,65.69
1998-09-21,SPY,63.38,67.02,65.71
1998-09-22,SPY,63.9,66.86,65.73
1998-09-23,SPY,66.47,66.73,65.76
1998-09-24,SPY,64.83,66.57,65.78
1998-09-25,SPY,64.76,66.4,65.81
1998-09-28,SPY,65.34,66.24,65.83
1998-09-29,SPY,65.18,66.07,65.87
1998-09-30,SPY,63.2,65.9,65.89
1998-10-01,SPY,61.38,65.68,65.9
1998-10-02,SPY,62.56,65.52,65.91
1998-10-05,SPY,61.3,65.33,65.92
1998-10-06,SPY,61.24,65.13,65.94
1998-10-07,SPY,60.33,64.94,65.95
1998-10-08,SPY,60.0,64.75,65.95
1998-10-09,SPY,61.2,64.56,65.97
1998-10-12,SPY,62.1,64.42,65.99
1998-10-13,SPY,61.88,64.28,66.02
1998-10-14,SPY,62.47,64.2,66.03
1998-10-15,SPY,65.82,64.18,66.06
1998-10-16,SPY,65.84,64.14,66.09
1998-10-19,SPY,66.08,64.11,66.13
1998-10-20,SPY,66.47,64.1,66.16
1998-10-21,SPY,66.23,64.1,66.19
1998-10-22,SPY,67.22,64.1,66.23
1998-10-23,SPY,66.37,64.1,66.27
1998-10-26,SPY,66.85,64.12,66.32
1998-10-27,SPY,66.47,64.11,66.36
1998-10-28,SPY,66.35,64.07,66.4
1998-10-29,SPY,67.96,64.07,66.45
1998-10-30,SPY,68.33,64.08,66.5
1998-11-02,SPY,69.49,64.12,66.55
1998-11-03,SPY,68.99,64.15,66.59
1998-11-04,SPY,69.73,64.19,66.64
1998-11-05,SPY,70.68,64.26,66.7
1998-11-06,SPY,70.89,64.39,66.76
1998-11-09,SPY,70.39,64.52,66.82
1998-11-10,SPY,70.19,64.73,66.87
1998-11-11,SPY,69.73,64.89,66.92
1998-11-12,SPY,69.65,65.05,66.96
1998-11-13,SPY,70.33,65.24,67.01
1998-11-16,SPY,70.85,65.45,67.06
1998-11-17,SPY,70.85,65.59,67.1
1998-11-18,SPY,71.28,65.77,67.15
1998-11-19,SPY,71.9,65.99,67.2
1998-11-20,SPY,72.44,66.18,67.25
1998-11-23,SPY,74.15,66.38,67.31
1998-11-24,SPY,73.69,66.57,67.36
1998-11-25,SPY,73.69,66.74,67.42
1998-11-27,SPY,74.23,66.96,67.47
1998-11-30,SPY,72.13,67.14,67.52
1998-12-01,SPY,73.07,67.33,67.57
1998-12-02,SPY,72.85,67.51,67.62
1998-12-03,SPY,71.65,67.61,67.66
1998-12-04,SPY,73.53,67.79,67.71
1998-12-07,SPY,73.88,67.97,67.76
1998-12-08,SPY,73.55,68.13,67.81
1998-12-09,SPY,73.69,68.3,67.85
1998-12-10,SPY,72.61,68.49,67.89
1998-12-11,SPY,72.75,68.72,67.93
1998-12-14,SPY,70.66,68.88,67.96
1998-12-15,SPY,72.48,69.1,68.0
1998-12-16,SPY,72.39,69.33,68.04
1998-12-17,SPY,73.54,69.59,68.09
1998-12-18,SPY,73.85,69.87,68.13
1998-12-21,SPY,74.89,70.14,68.18
1998-12-22,SPY,75.22,70.4,68.23
1998-12-23,SPY,76.79,70.7,68.28
1998-12-24,SPY,76.46,70.98,68.34
1998-12-28,SPY,76.27,71.19,68.39
1998-12-29,SPY,77.48,71.42,68.44
1998-12-30,SPY,76.85,71.64,68.49
1998-12-31,SPY,76.85,71.85,68.54
1999-01-04,SPY,76.68,72.06,68.59
1999-01-05,SPY,77.55,72.26,68.64
1999-01-06,SPY,79.42,72.52,68.7
1999-01-07,SPY,79.03,72.77,68.75
1999-01-08,SPY,79.62,73.03,68.81
1999-01-11,SPY,78.86,73.28,68.86
1999-01-12,SPY,77.44,73.47,68.91
1999-01-13,SPY,76.89,73.64,68.96
1999-01-14,SPY,75.55,73.76,69.0
1999-01-15,SPY,77.51,73.93,69.04
1999-01-19,SPY,78.02,74.1,69.09
1999-01-20,SPY,78.64,74.26,69.13
1999-01-21,SPY,76.56,74.37,69.17
1999-01-22,SPY,76.39,74.49,69.21
1999-01-25,SPY,77.16,74.63,69.26
1999-01-26,SPY,78.57,74.81,69.31
1999-01-27,SPY,77.65,74.97,69.35
1999-01-28,SPY,78.96,75.14,69.4
1999-01-29,SPY,79.56,75.31,69.45
1999-02-01,SPY,79.09,75.48,69.51
1999-02-02,SPY,78.61,75.63,69.56
1999-02-03,SPY,79.4,75.78,69.61
1999-02-04,SPY,78.22,75.89,69.65
1999-02-05,SPY,77.32,75.96,69.69
1999-02-08,SPY,77.48,76.03,69.73
1999-02-09,SPY,75.74,76.07,69.77
1999-02-10,SPY,76.23,76.11,69.81
1999-02-11,SPY,77.98,76.23,69.87
1999-02-12,SPY,77.05,76.31,69.91
1999-02-16,SPY,76.58,76.38,69.95
1999-02-17,SPY,76.5,76.48,69.99
1999-02-18,SPY,77.11,76.55,70.03
1999-02-19,SPY,77.44,76.62,70.07
1999-02-22,SPY,79.5,76.74,70.13
1999-02-23,SPY,79.46,76.86,70.19
1999-02-24,SPY,78.06,76.97,70.24
1999-02-25,SPY,77.32,77.06,70.28
1999-02-26,SPY,77.01,77.18,70.32
1999-03-01,SPY,77.22,77.28,70.36
1999-03-02,SPY,76.54,77.36,70.4
1999-03-03,SPY,76.95,77.43,70.44
1999-03-04,SPY,77.92,77.51,70.49
1999-03-05,SPY,79.49,77.6,70.54
1999-03-08,SPY,80.01,77.7,70.6
1999-03-09,SPY,79.81,77.76,70.65
1999-03-10,SPY,80.51,77.84,70.71
1999-03-11,SPY,81.41,77.94,70.78
1999-03-12,SPY,80.63,78.01,70.84
1999-03-15,SPY,81.78,78.11,70.91
1999-03-16,SPY,81.47,78.2,70.98
1999-03-17,SPY,81.12,78.29,71.05
1999-03-18,SPY,82.42,78.38,71.13
1999-03-19,SPY,81.02,78.42,71.2
1999-03-22,SPY,81.18,78.46,71.27
1999-03-23,SPY,78.84,78.44,71.31
